tahun,nama_provinsi,nama_kabupaten,nama_kecamatan,nama_kelurahan,jenis_pekerajaan,jumlah
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Tukang Jahit,7
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Penata Rias,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Mekanik,15
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Seniman,15
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Perancang Busana,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Pendeta,18
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Wartawan,30
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Ustadz/Mubaligh,4
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Duta Besar,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Anggota DPRD Kabupaten/Kota,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Dosen,50
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Guru,919
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Pengacara,7
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Notaris,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Arsitek,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Konsultan,6
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Dokter,73
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Bidan,49
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Perawat,123
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Apoteker,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Pelaut,10
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Sopir,272
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Paranormal,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Pedagang,646
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Wiraswasta,4525
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Lainnya,125
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Belum/Tidak Bekerja,13484
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Mengurus Rumah Tangga,14907
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Pelajar/Mahasiswa,19002
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Pensiunan,979
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Pegawai Negeri Sipil,1349
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Tentara Nasional Indonesia,897
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Kepolisian RI,290
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perdagangan,9
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Petani/Pekebun,27
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Industri,7
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Konstruksi,4
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Transportasi,4
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Karyawan Swasta,18122
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Karyawan BUMN,282
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Karyawan BUMD,19
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Karyawan Honorer,64
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Buruh Harian Lepas,1237
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Buruh Tani/Perkebunan,7
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Pembantu Rumah Tangga,28
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Tukang Cukur,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Tukang Jahit,12
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Penata Rias,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Mekanik,3
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Seniman,39
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Pendeta,26
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Wartawan,52
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Ustadz/Mubaligh,10
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Anggota DPR-RI,3
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Anggota DPRD Provinsi,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Dosen,85
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Guru,898
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Pilot,12
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Pengacara,19
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Notaris,7
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Arsitek,14
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Akuntan,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Konsultan,26
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Dokter,161
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Bidan,58
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perawat,115
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Apoteker,8
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Psikiater/Psikolog,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Pelaut,24
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Sopir,318
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Pedagang,600
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Biarawati,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Wiraswasta,5091
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,Lainnya,91
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Belum/Tidak Bekerja,9320
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Mengurus Rumah Tangga,10153
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Pelajar/Mahasiswa,13364
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Pensiunan,702
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Pegawai Negeri Sipil,1244
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Tentara Nasional Indonesia,392
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Kepolisian RI,304
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perdagangan,3
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Petani/Pekebun,5
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Industri,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Konstruksi,4
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Transportasi,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Karyawan Swasta,12936
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Karyawan BUMN,190
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Karyawan BUMD,9
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Karyawan Honorer,47
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Buruh Harian Lepas,1118
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Buruh Tani/Perkebunan,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Pembantu Rumah Tangga,7
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Tukang Jahit,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Mekanik,4
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Seniman,30
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Pendeta,37
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Pastor,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Wartawan,30
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Ustadz/Mubaligh,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Anggota Kabinet/Kementerian,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Dosen,66
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Guru,825
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Pilot,4
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Pengacara,24
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Notaris,3
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Arsitek,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Akuntan,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Konsultan,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Dokter,100
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Bidan,37
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perawat,80
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Apoteker,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Pelaut,20
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Sopir,180
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Pedagang,254
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Biarawati,3
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Wiraswasta,3521
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Lainnya,44
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Belum/Tidak Bekerja,7524
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Mengurus Rumah Tangga,8868
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Pelajar/Mahasiswa,10688
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Pensiunan,290
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Pegawai Negeri Sipil,564
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Tentara Nasional Indonesia,106
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Kepolisian RI,134
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perdagangan,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Petani/Pekebun,5
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Industri,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Karyawan Swasta,11956
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Karyawan BUMN,72
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Karyawan BUMD,6
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Karyawan Honorer,36
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Buruh Harian Lepas,430
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Buruh Tani/Perkebunan,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Pembantu Rumah Tangga,4
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Tukang Batu,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Tukang Jahit,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Mekanik,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Seniman,10
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Pendeta,7
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Wartawan,22
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Anggota DPD,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Dosen,22
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Guru,475
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Pengacara,8
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Dokter,40
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Bidan,23
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perawat,69
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Apoteker,5
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Pelaut,8
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Sopir,216
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Pedagang,533
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Wiraswasta,3356
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,Lainnya,41
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Belum/Tidak Bekerja,7514
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Mengurus Rumah Tangga,8528
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Pelajar/Mahasiswa,10606
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Pensiunan,420
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Pegawai Negeri Sipil,691
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Tentara Nasional Indonesia,98
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Kepolisian RI,326
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Petani/Pekebun,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Industri,3
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Konstruksi,4
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Karyawan Swasta,9818
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Karyawan BUMN,145
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Karyawan BUMD,18
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Karyawan Honorer,49
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Buruh Harian Lepas,558
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Pembantu Rumah Tangga,4
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Tukang Cukur,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Tukang Jahit,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Mekanik,5
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Seniman,10
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Penterjemah,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Pendeta,9
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Wartawan,29
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Dosen,46
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Guru,527
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Pilot,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Pengacara,5
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Akuntan,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Konsultan,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Dokter,60
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Bidan,31
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perawat,61
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Apoteker,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Penyiar Radio,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Pelaut,10
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Sopir,181
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Pedagang,790
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Wiraswasta,3838
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Lainnya,40
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Belum/Tidak Bekerja,5653
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Mengurus Rumah Tangga,5284
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Pelajar/Mahasiswa,7666
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Pensiunan,321
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Pegawai Negeri Sipil,750
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Tentara Nasional Indonesia,346
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Kepolisian RI,100
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perdagangan,3
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Petani/Pekebun,4
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Industri,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Konstruksi,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Transportasi,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Karyawan Swasta,6989
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Karyawan BUMN,116
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Karyawan BUMD,8
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Karyawan Honorer,72
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Buruh Harian Lepas,270
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Buruh Tani/Perkebunan,2
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Pembantu Rumah Tangga,6
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Tukang Jahit,2
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Mekanik,3
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Seniman,22
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Pendeta,19
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Pastor,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Wartawan,23
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Anggota DPR-RI,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Anggota DPRD Provinsi,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Dosen,52
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Guru,388
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Pengacara,10
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Notaris,4
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Arsitek,3
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Konsultan,3
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Dokter,60
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Bidan,23
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perawat,55
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Apoteker,3
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Penyiar Radio,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Pelaut,10
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Peneliti,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Sopir,44
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Pedagang,155
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Biarawati,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Wiraswasta,2277
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Lainnya,18
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Belum/Tidak Bekerja,5730
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Mengurus Rumah Tangga,5943
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Pelajar/Mahasiswa,8331
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Pensiunan,189
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Pegawai Negeri Sipil,755
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Tentara Nasional Indonesia,423
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Kepolisian RI,118
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perdagangan,4
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Petani/Pekebun,6
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Konstruksi,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Transportasi,2
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Karyawan Swasta,7043
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Karyawan BUMN,118
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Karyawan BUMD,5
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Karyawan Honorer,45
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Buruh Harian Lepas,248
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Buruh Tani/Perkebunan,14
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Pembantu Rumah Tangga,3
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Tukang Batu,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Tukang Jahit,2
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Penata Busana,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Mekanik,2
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Seniman,17
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Penterjemah,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Pendeta,3
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Wartawan,17
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Dosen,34
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Guru,436
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Pilot,1
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Pengacara,14
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Notaris,5
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Konsultan,2
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Dokter,38
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Bidan,25
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perawat,54
