tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,jenis_pekerjaan,jumlah
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Dokter,48
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bidan,10
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perawat,29
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Apoteker,1
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Psikiater/Psikolog,2
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Pelaut,14
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Sopir,51
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Pialang,1
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Pedagang,78
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Wiraswasta,1300
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Lainnya,110
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Belum/Tidak Bekerja,5566
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Mengurus Rumah Tangga,7409
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Pelajar/Mahasiswa,10741
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Pensiunan,849
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Pegawai Negeri Sipil,784
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Tentara Nasional Indonesia,61
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Kepolisian RI,29
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perdagangan,7
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Petani/Pekebun,4
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Industri,3
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Konstruksi,5
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Transportasi,3
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Karyawan Swasta,10382
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Karyawan BUMN,191
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Karyawan BUMD,10
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Karyawan Honorer,65
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Buruh Harian Lepas,654
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Buruh Tani/Perkebunan,1
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Pembantu Rumah Tangga,9
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Tukang Batu,1
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Tukang Jahit,2
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Mekanik,3
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Seniman,32
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Penterjemah,1
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Pendeta,7
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Wartawan,40
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Ustadz/Mubaligh,5
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Dosen,36
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Guru,368
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Pengacara,20
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Notaris,5
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Arsitek,2
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Konsultan,6
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Dokter,83
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Bidan,16
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perawat,28
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Apoteker,4
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Psikiater/Psikolog,2
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Pelaut,12
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Peneliti,3
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Sopir,57
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Pedagang,366
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Wiraswasta,2791
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Lainnya,288
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Belum/Tidak Bekerja,5844
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Mengurus Rumah Tangga,7879
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Pelajar/Mahasiswa,10290
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Pensiunan,448
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Pegawai Negeri Sipil,345
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Tentara Nasional Indonesia,89
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Kepolisian RI,39
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perdagangan,6
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Petani/Pekebun,5
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Nelayan/Perikanan,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Industri,5
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Konstruksi,9
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Transportasi,3
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Karyawan Swasta,10582
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Karyawan BUMN,93
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Karyawan BUMD,5
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Karyawan Honorer,11
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Buruh Harian Lepas,266
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Buruh Tani/Perkebunan,2
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Pembantu Rumah Tangga,17
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Tukang Jahit,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Penata Busana,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Mekanik,3
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Seniman,15
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Pendeta,34
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Pastor,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Wartawan,24
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Ustadz/Mubaligh,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Anggota DPR-RI,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Anggota Mahkamah Konstitusi,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Anggota Kabinet/Kementerian,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Dosen,39
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Guru,207
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Pilot,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Pengacara,27
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Notaris,8
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Arsitek,6
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Akuntan,3
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Konsultan,6
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Dokter,152
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Bidan,13
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perawat,29
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Apoteker,5
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Psikiater/Psikolog,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Penyiar Radio,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Pelaut,16
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Peneliti,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Sopir,252
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Pedagang,639
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Wiraswasta,4806
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Lainnya,224
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Belum/Tidak Bekerja,6926
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Mengurus Rumah Tangga,9536
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Pelajar/Mahasiswa,12517
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Pensiunan,719
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Pegawai Negeri Sipil,1159
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Tentara Nasional Indonesia,50
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Kepolisian RI,57
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perdagangan,3
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Petani/Pekebun,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Industri,2
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Konstruksi,3
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Transportasi,16
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Karyawan Swasta,13413
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Karyawan BUMN,136
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Karyawan BUMD,7
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Karyawan Honorer,25
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Buruh Harian Lepas,927
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Buruh Tani/Perkebunan,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Pembantu Rumah Tangga,8
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Tukang Cukur,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Tukang Jahit,10
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Penata Rias,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Mekanik,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Seniman,17
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Tabib,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Pendeta,8
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Pastor,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Wartawan,31
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Anggota DPR-RI,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Dosen,48
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Guru,326
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Pengacara,16
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Notaris,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Arsitek,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Konsultan,4
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Dokter,87
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Bidan,15
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perawat,45
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Apoteker,2
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Penyiar Radio,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Pelaut,18
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Sopir,130
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Pedagang,593
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Wiraswasta,3332
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Lainnya,272
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Belum/Tidak Bekerja,6857
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Mengurus Rumah Tangga,9086
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Pelajar/Mahasiswa,12212
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Pensiunan,943
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Pegawai Negeri Sipil,920
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Tentara Nasional Indonesia,69
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Kepolisian RI,839
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perdagangan,2
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Petani/Pekebun,8
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Nelayan/Perikanan,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Industri,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Konstruksi,4
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Transportasi,2
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Karyawan Swasta,11666
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Karyawan BUMN,150
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Karyawan BUMD,11
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Karyawan Honorer,20
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Buruh Harian Lepas,112
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Buruh Tani/Perkebunan,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Pembantu Rumah Tangga,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Tukang Jahit,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Mekanik,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Seniman,31
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Penterjemah,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Pendeta,12
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Pastor,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Wartawan,31
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Ustadz/Mubaligh,3
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Anggota DPR-RI,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Anggota Mahkamah Konstitusi,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Dosen,39
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Guru,333
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Pengacara,19
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Notaris,11
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Arsitek,4
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Akuntan,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Konsultan,2
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Dokter,137
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Bidan,36
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perawat,66
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Apoteker,2
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Pelaut,5
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Sopir,158
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Pedagang,68
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Biarawati,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Wiraswasta,4604
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Lainnya,231
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Belum/Tidak Bekerja,4541
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Mengurus Rumah Tangga,6136
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Pelajar/Mahasiswa,7643
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Pensiunan,273
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Pegawai Negeri Sipil,256
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Tentara Nasional Indonesia,26
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Kepolisian RI,178
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perdagangan,9
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Petani/Pekebun,2
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Industri,5
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Konstruksi,3
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Transportasi,2
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Karyawan Swasta,7888
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Karyawan BUMN,49
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Karyawan BUMD,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Karyawan Honorer,38
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Buruh Harian Lepas,913
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Tukang Jahit,6
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Mekanik,6
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Seniman,9
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Pendeta,5
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Wartawan,7
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Ustadz/Mubaligh,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Dosen,11
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Guru,260
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Pengacara,7
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Konsultan,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Dokter,29
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Bidan,16
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perawat,18
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Pelaut,5
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Sopir,180
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Pedagang,468
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Wiraswasta,1741
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Lainnya,171
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Belum/Tidak Bekerja,5906
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Mengurus Rumah Tangga,8013
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Pelajar/Mahasiswa,11835
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Pensiunan,860
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Pegawai Negeri Sipil,838
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Tentara Nasional Indonesia,31
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Kepolisian RI,18
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perdagangan,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Petani/Pekebun,2
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Industri,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Konstruksi,3
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Transportasi,2
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Karyawan Swasta,12606
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Karyawan BUMN,242
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Karyawan BUMD,9
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Karyawan Honorer,36
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Buruh Harian Lepas,822
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Buruh Tani/Perkebunan,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Pembantu Rumah Tangga,17
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Tukang Jahit,3
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Penata Rias,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Mekanik,5
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Seniman,26
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Imam Mesjid,1
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Pendeta,28
